ID,Date,Band,Genus,Species,Sex,Age,Time,Site,Mass,Wing_length,Tail_length,Fat_code,Condition
3D6.1D593D7869,6/12/18,610089608,Selasphorus,ALHU,M,AHY,15:12:00,BH,3.4,38,NA,1,11.17647059
3D6.1D593D77E7,6/12/18,610089607,Selasphorus,ALHU,M,AHY,15:10:00,BH,3.6,37,NA,1,10.27777778
3D6.1D593D7802,6/12/18,910070342,Selasphorus,ALHU,M,HY,14:41:00,BH,3.5,41,NA,1,11.71428571
3D6.1D593D77DA,6/12/18,910070341,Selasphorus,ALHU,M,HY,14:39:00,BH,3.5,41,NA,2,11.71428571
3D6.1D593D77BA,6/12/18,910070340,Selasphorus,ALHU,M,HY,14:31:00,BH,3.1,40,NA,1,12.90322581
3D6.1D593D77C8,6/12/18,A00000731,Archilochus,BCHU,M,HY,13:53:00,BH,NA,46,NA,NA,#VALUE!
3D6.1D593D77F1,6/12/18,910070339,Selasphorus,ALHU,M,AHY,13:51:00,BH,3.8,37.5,NA,NA,9.868421053
3D6.1D593D7810,6/12/18,610089437,Calypte,ANHU,F,AHY,13:36:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7813,6/12/18,610089606,Selasphorus,ALHU,M,HY,13:29:00,BH,3.4,39.5,NA,1,11.61764706
3D6.1D593D77D6,6/12/18,A00000732,Selasphorus,ALHU,F,AHY,13:12:00,BH,3.5,41,NA,0,11.71428571
3D6.1D593D77D7,6/12/18,A00000733,Selasphorus,ALHU,F,AHY,13:08:00,BH,3.6,42,NA,1,11.66666667
3D6.1D593D7801,6/12/18,610089605,Selasphorus,ALHU,M,HY,12:50:00,BH,NA,42,NA,NA,#VALUE!
3D6.1D593D77EB,6/12/18,910070338,Selasphorus,ALHU,M,HY,12:48:00,BH,NA,41,NA,NA,#VALUE!
3D6.1D593D77C2,6/12/18,610089604,Selasphorus,ALHU,M,HY,11:14:00,BH,3.2,48.5,NA,0,15.15625
3D6.1D593D781B,6/12/18,610089560,Selasphorus,ALHU,M,AHY,10:50:00,BH,3.5,47.5,NA,0,13.57142857
3D6.1D593D77D9,6/12/18,610089675,Calypte,ANHU,M,HY,10:50:00,BH,3.9,46,NA,1,11.79487179
3D6.1D593D77DF,6/12/18,610089559,Selasphorus,ALHU,M,HY,10:36:00,BH,3.5,41,NA,1,11.71428571
3D6.1D593D77FF,6/12/18,610089558,Selasphorus,ALHU,M,AHY,10:29:00,BH,NA,48.5,NA,1,#VALUE!
3D6.1D593D7843,6/12/18,610089599,Calypte,ANHU,M,AHY,10:16:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D77D0,6/12/18,610089674,Selasphorus,ALHU,M,HY,10:02:00,BH,3.6,39.5,NA,1,10.97222222
3D6.1D593D77CD,6/12/18,A00000734,Selasphorus,ALHU,F,AHY,9:52:00,BH,3.7,42,NA,1,11.35135135
3D6.1D593D785C,6/12/18,610089557,Selasphorus,ALHU,M,AHY,9:33:00,BH,3.4,47.5,NA,1,13.97058824
3D6.1D593D7841,6/12/18,A00000735,Selasphorus,ALHU,F,AHY,9:02:00,BH,3.5,42,NA,1,12
3D6.1D593D7812,6/12/18,A00000736,Selasphorus,ALHU,F,AHY,9:02:00,BH,NA,44,NA,NA,#VALUE!
3D6.1D593D7816,6/12/18,610089568,Selasphorus,ALHU,F,AHY,8:30:00,BH,3.7,41,NA,1,11.08108108
3D6.1D593D77D1,6/12/18,A00000737,Selasphorus,ALHU,F,AHY,8:15:00,BH,3.3,43,NA,1,13.03030303
3D6.1D593D7844,5/24/18,510086551,Calypte,ANHU,M,AHY,10:08:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7876,5/24/18,610089817,Calypte,ANHU,M,HY,9:23:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D783F,5/24/18,escaped,Calypte,ANHU,M,AHY,8:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7832,5/24/18,A00000716,Calypte,ANHU,F,AHY,8:25:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7825,5/24/18,A00000715,Calypte,ANHU,M,HY,8:20:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D787E,5/22/18,A00000739,Archilochus,BCHU,F,AHY,9:16:00,NA,NA,0,NA,NA,#VALUE!
3D6.00184967E7,5/22/18,910070976,Calypte,ANHU,F,AHY,8:52:00,NA,NA,0,NA,NA,#VALUE!
3D6.00184967F8,5/22/18,910070631,Calypte,ANHU,M,AHY,8:40:00,NA,NA,0,NA,NA,#VALUE!
3D6.00184967BF,5/17/18,910070602,Calypte,ANHU,M,AHY,11:15:00,NA,NA,0,NA,NA,#VALUE!
3D6.00184967CB,5/15/18,910071065,Calypte,ANHU,M,AHY,10:10:00,SB,NA,50,NA,0,#VALUE!
3D6.1D593D7868,5/15/18,910070205,Calypte,ANHU,M,AHY,8:45:00,SB,4,49,NA,NA,12.25
3D6.1D593D787D,5/14/18,610089824,Calypte,ANHU,F,AHY,9:25:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967A4,5/4/18,910071054,Calypte,ANHU,M,AHY,11:27:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D77E3,5/4/18,910071053,Calypte,ANHU,M,AHY,11:07:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D77E1,5/4/18,610089814,Calypte,ANHU,M,AHY,10:25:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D781A,4/15/18,A00000741,Selasphorus,ALHU,F,AHY,15:29:00,BH,NA,42,26,NA,#VALUE!
3D6.00184967F0,4/15/18,610089580,Calypte,ANHU,M,AHY,15:29:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D77F5,4/15/18,A00000742,Selasphorus,ALHU,F,AHY,15:29:00,BH,4.3,42,26,NA,9.76744186
3D6.1D593D45DC,4/15/18,610089495,Calypte,ANHU,F,AHY,15:09:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D785B,4/15/18,610089669,Selasphorus,ALHU,F,AHY,15:00:00,BH,4.1,42,NA,NA,10.24390244
3D6.1D593D787C,4/15/18,610089457,Selasphorus,ALHU,M,AHY,14:45:00,BH,NA,36,NA,NA,#VALUE!
3D6.1D593D77E2,4/15/18,610089813,Calypte,ANHU,M,AHY,14:44:00,BH,5,48,NA,NA,9.6
3D6.1D593D77E8,4/15/18,610089812,Calypte,ANHU,M,AHY,14:15:00,BH,4.9,47,NA,NA,9.591836735
3D6.1D593D7803,4/15/18,A00000743,Calypte,ANHU,F,HY,14:05:00,BH,4.8,50,NA,NA,10.41666667
3D6.1D593D7817,4/15/18,910070774,Calypte,ANHU,F,AHY,13:59:00,BH,4.7,48,NA,NA,10.21276596
3D6.1D593D7856,4/15/18,A00000744,Calypte,ANHU,F,AHY,11:24:00,BH,NA,48,NA,NA,#VALUE!
3D6.1D593D782E,4/15/18,910070773,Calypte,ANHU,F,AHY,11:24:00,BH,5.1,48,NA,NA,9.411764706
3D6.1D593D7881,4/15/18,910071170,Calypte,ANHU,F,AHY,11:18:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7866,4/15/18,910070772,Calypte,ANHU,F,AHY,10:50:00,BH,4,48,NA,NA,12
3D6.1D593D7859,4/15/18,910070771,Calypte,ANHU,F,AHY,10:47:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D786C,4/15/18,610089668,Calypte,ANHU,M,AHY,10:40:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7852,4/15/18,610089472,Calypte,ANHU,M,AHY,10:08:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7878,4/15/18,610089667,Calypte,ANHU,M,AHY,9:55:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D784A,4/15/18,910070831,Calypte,ANHU,F,AHY,9:35:00,BH,NA,48,NA,NA,#VALUE!
3D6.1D593D45B3,4/15/18,910071168,Calypte,ANHU,F,AHY,9:35:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D782A,4/15/18,610089666,Archilochus,BCHU,F,AHY,9:15:00,BH,NA,0,NA,NA,#VALUE!
3D6.001881F76F,4/15/18,610089468,Calypte,ANHU,M,AHY,9:15:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D782D,4/15/18,610089665,Calypte,ANHU,M,AHY,8:50:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7867,4/15/18,A00000745,Selasphorus,ALHU,F,AHY,8:45:00,BH,4.1,42,NA,NA,10.24390244
3D6.1D593D7871,4/15/18,610089809,Calypte,ANHU,M,AHY,8:43:00,BH,4.8,47,NA,NA,9.791666667
3D6.1D593D7821,4/13/18,610089603,Selasphorus,ALHU,M,AHY,15:24:00,BH,4,37,26,NA,9.25
3D6.1D593D7870,4/13/18,610089663,Calypte,ANHU,M,AHY,15:05:00,BH,4.6,50,NA,NA,10.86956522
3D6.1D593D781E,4/13/18,A00000746,Selasphorus,ALHU,F,AHY,14:32:00,BH,4.3,41,25,NA,9.534883721
3D6.1D593D7824,4/13/18,A00000747,Selasphorus,ALHU,F,AHY,13:58:00,BH,3.7,41,25,NA,11.08108108
3D6.1D593D783C,4/13/18,610089602,Selasphorus,RUHU,M,AHY,12:16:00,BH,3.8,38,27,NA,10
3D6.1D593D786E,4/13/18,A00000748,Calypte,ANHU,M,AHY,11:35:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D783B,4/13/18,910070336,Selasphorus,ALHU,M,HY,11:10:00,BH,3.8,41,26,NA,10.78947368
3D6.1D593D45FC,4/13/18,610089601,Selasphorus,ALHU,M,AHY,10:50:00,BH,4,38,25,NA,9.5
3D6.1D593D7875,4/13/18,610089852,Selasphorus,ALHU,M,AHY,9:30:00,BH,NA,40,NA,NA,#VALUE!
3D6.1D593D7863,4/13/18,610089661,Calypte,ANHU,M,AHY,9:28:00,BH,4.2,48,NA,NA,11.42857143
3D6.1D593D7823,4/3/18,A00000749,Selasphorus,RUHU,M,AHY,15:05:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967EF,4/3/18,910070938,Calypte,ANHU,F,AHY,14:20:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593D7828,4/3/18,910071177,Calypte,ANHU,F,AHY,14:15:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593D7846,3/29/18,610089456,Selasphorus,RUHU,M,AHY,16:18:00,SB,NA,41,NA,NA,#VALUE!
3D6.1D593D783E,3/29/18,910071187,Calypte,ANHU,M,AHY,15:33:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D783F,3/29/18,910070210,Calypte,ANHU,M,AHY,14:39:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7833,3/23/18,610089455,Selasphorus,RUHU,M,NA,16:16:00,SB,NA,40,NA,NA,#VALUE!
3D6.1D593D787D,3/19/18,610089824,Calypte,ANHU,F,AHY,15:40:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7858,3/19/18,910071041,Calypte,ANHU,F,AHY,13:02:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D783E,3/18/18,910071187,Calypte,ANHU,M,AHY,14:43:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7826,3/18/18,A00000750,Calypte,ANHU,F,AHY,14:15:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967E2,3/12/18,910070746,Calypte,ANHU,M,AHY,15:55:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967D7,3/12/18,910032282,Calypte,ANHU,M,AHY,15:15:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7853,3/10/18,900096479,Calypte,ANHU,F,AHY,12:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7868,3/10/18,910070205,Calypte,ANHU,M,AHY,12:13:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D782C,3/10/18,610089803,Calypte,ANHU,M,AHY,12:10:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967FE,3/10/18,910070280,Calypte,ANHU,M,AHY,12:05:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7857,3/10/18,910018462,Calypte,ANHU,F,AHY,11:44:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D786A,3/10/18,610089802,Calypte,ANHU,M,AHY,11:40:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D785E,3/10/18,910071059,Calypte,ANHU,M,AHY,10:55:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7872,3/10/18,610089822,Calypte,ANHU,F,AHY,10:50:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7831,3/10/18,910070386,Calypte,ANHU,M,AHY,10:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7828,3/10/18,910071177,Calypte,ANHU,F,AHY,10:20:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D785D,3/10/18,510086571,Calypte,ANHU,M,AHY,10:13:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7877,3/10/18,610089821,Calypte,ANHU,F,HY,10:03:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7858,3/10/18,910071041,Calypte,ANHU,F,AHY,9:40:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7826,3/10/18,A00000750,Calypte,ANHU,F,AHY,9:20:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D783E,3/10/18,910071187,Calypte,ANHU,M,AHY,8:49:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7836,3/10/18,910070334,Calypte,ANHU,M,AHY,8:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D783F,3/10/18,910070210,Calypte,ANHU,M,AHY,8:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D786F,3/10/18,610089801,Calypte,ANHU,M,AHY,8:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967FE,3/4/18,910070280,Calypte,ANHU,M,AHY,9:48:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D7851,2/26/18,610089600,Calypte,ANHU,M,AHY,15:03:00,BH,5,48,NA,NA,9.6
3D6.1D593D785F,2/26/18,610089597,Calypte,ANHU,M,AHY,14:55:00,BH,5,48,NA,NA,9.6
3D6.1D593D7847,2/26/18,610089453,Selasphorus,ALHU,M,AHY,14:42:00,BH,3.7,38,28,NA,10.27027027
3D6.1D593D7843,2/26/18,610089599,Calypte,ANHU,M,AHY,14:31:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D787A,2/26/18,610089452,Selasphorus,ALHU,M,AHY,14:21:00,BH,NA,38,28,NA,#VALUE!
3D6.1D593D45D3,2/26/18,610089532,Selasphorus,ALHU,M,AHY,14:15:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7860,2/26/18,610089439,Selasphorus,ALHU,F,AHY,14:15:00,BH,4.1,41,28,NA,10
3D6.1D593D7840,2/26/18,610089598,Calypte,ANHU,M,AHY,13:41:00,BH,5.3,49,NA,NA,9.245283019
3D6.1D593D7845,2/26/18,610089596,Calypte,ANHU,M,AHY,13:24:00,BH,4.9,47,NA,NA,9.591836735
3D6.1D593D7880,2/26/18,610089595,Calypte,ANHU,M,AHY,13:21:00,BH,4.6,48,NA,NA,10.43478261
3D6.1D593D787B,2/26/18,610089594,Calypte,ANHU,M,AHY,13:11:00,BH,4.3,47,NA,NA,10.93023256
3D6.1D593D7822,2/26/18,610089450,Selasphorus,ALHU,M,AHY,13:01:00,BH,3.6,38,28,NA,10.55555556
3D6.1D593D786D,2/26/18,610089474,Selasphorus,ALHU,F,AHY,12:56:00,BH,NA,42,NA,NA,#VALUE!
3D6.1D593D784F,2/26/18,610089449,Selasphorus,ALHU,M,AHY,12:53:00,BH,3.8,36,26,NA,9.473684211
3D6.1D593D7838,2/26/18,610089438,Calypte,ANHU,F,AHY,11:52:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7827,2/26/18,910070786,Calypte,ANHU,M,AHY,11:15:00,BH,4.9,47,NA,NA,9.591836735
3D6.1D593D7827,2/26/18,610089593,Calypte,ANHU,M,AHY,11:06:00,BH,4.8,48,NA,NA,10
3D6.1D593D7839,2/26/18,A00000751,Calypte,ANHU,F,AHY,11:06:00,BH,4.7,48,NA,NA,10.21276596
3D6.1D593D7865,2/26/18,610089447,Selasphorus,ALHU,M,AHY,10:56:00,BH,3.3,37,27,NA,11.21212121
3D6.1D593D786B,2/26/18,610089446,Selasphorus,ALHU,M,AHY,10:42:00,BH,3.5,38,NA,NA,10.85714286
3D6.1D593D7835,2/26/18,A00000752,Selasphorus,ALHU,F,AHY,10:32:00,BH,4.7,41,26,NA,8.723404255
3D6.1D593D45CA,2/26/18,910070785,Selasphorus,ALHU,M,AHY,10:22:00,BH,3.4,36,27,NA,10.58823529
3D6.1D593D4612,2/26/18,610089445,Selasphorus,ALHU,M,AHY,10:16:00,BH,3.5,37,26,NA,10.57142857
3D6.1D593D460E,2/26/18,610089592,Calypte,ANHU,M,AHY,10:06:00,BH,4.2,47,NA,NA,11.19047619
3D6.1D593D4606,2/26/18,610089437,Calypte,ANHU,F,AHY,9:53:00,BH,4.8,49,NA,NA,10.20833333
3D6.1D593D45CC,2/26/18,900096455,Selasphorus,ALHU,F,AHY,9:45:00,BH,4.6,41,28,NA,8.913043478
3D6.1D593D45E2,2/26/18,610089591,Calypte,ANHU,M,AHY,9:16:00,BH,4.4,47,NA,NA,10.68181818
3D6.1D593D45C6,2/26/18,610089590,Calypte,ANHU,M,AHY,9:05:00,BH,4.6,49,NA,NA,10.65217391
3D6.1D593D45E6,2/26/18,610089589,Calypte,ANHU,M,AHY,8:55:00,BH,4.7,47,NA,NA,10
3D6.1D593D460D,2/26/18,610089444,Selasphorus,ALHU,M,AHY,8:41:00,BH,3.2,37,28,NA,11.5625
3D6.1D593D45E4,2/26/18,610089436,Selasphorus,ALHU,F,AHY,8:32:00,BH,3.4,41,27,NA,12.05882353
3D6.1D593D45F2,2/26/18,610089443,Selasphorus,ALHU,M,AHY,8:29:00,BH,3.2,37,26,NA,11.5625
3D6.1D593D45E0,2/26/18,610089442,Selasphorus,ALHU,M,AHY,8:15:00,BH,NA,38,NA,NA,#VALUE!
3D6.1D593D45D2,2/26/18,610089441,Selasphorus,ALHU,M,AHY,8:14:00,BH,4.3,38,28,NA,8.837209302
3D6.1D593D45DD,2/25/18,610089555,Selasphorus,ALHU,M,AHY,15:57:00,BH,4,37,27,NA,9.25
3D6.1D593D45C8,2/25/18,610089588,Calypte,ANHU,M,AHY,15:50:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D45EC,2/25/18,610089553,Selasphorus,ALHU,M,AHY,15:39:00,BH,NA,39,NA,NA,#VALUE!
3D6.1D593D45F0,2/25/18,610089587,Calypte,ANHU,M,AHY,15:29:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45C5,2/25/18,610089551,Selasphorus,ALHU,M,AHY,15:14:00,BH,3.5,38,28,NA,10.85714286
3D6.1D593D45C9,2/25/18,610089586,Calypte,ANHU,M,AHY,15:04:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45C1,2/25/18,610089550,Selasphorus,ALHU,M,AHY,15:02:00,BH,4.4,38,29,NA,8.636363636
3D6.1D593D45C2,2/25/18,610089549,Selasphorus,ALHU,M,AHY,14:37:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D45C7,2/25/18,610089548,Selasphorus,ALHU,M,AHY,14:20:00,BH,4.2,37,26,NA,8.80952381
3D6.1D593D45F3,2/25/18,610089585,Calypte,ANHU,M,AHY,14:20:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45F1,2/25/18,610089432,Calypte,ANHU,F,AHY,14:10:00,BH,4,49,NA,0,12.25
3D6.1D593D45E3,2/25/18,610089584,Selasphorus,RUHU,F,AHY,13:54:00,BH,NA,43,2.5,NA,#VALUE!
3D6.1D593D45CE,2/25/18,610089547,Selasphorus,ALHU,M,AHY,13:54:00,BH,3.4,38,27,NA,11.17647059
3D6.1D593D45F5,2/25/18,610089498,Calypte,ANHU,F,AHY,13:38:00,BH,4.8,47,NA,NA,9.791666667
3D6.1D593D45C4,2/25/18,610089497,Calypte,ANHU,F,AHY,13:31:00,BH,NA,49,NA,NA,#VALUE!
3D6.1D593D45B2,2/25/18,610089546,Selasphorus,ALHU,M,AHY,13:11:00,BH,NA,39,NA,NA,#VALUE!
3D6.1D593D4614,2/25/18,A00000722,Calypte,ANHU,F,AHY,13:11:00,BH,4.5,49,NA,NA,10.88888889
3D6.1D593D45B8,2/25/18,610089496,Calypte,ANHU,F,AHY,13:03:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45ED,2/25/18,610089545,Selasphorus,ALHU,M,AHY,13:00:00,BH,3.2,37,28,NA,11.5625
3D6.00184967F0,2/25/18,610089580,Calypte,ANHU,M,AHY,12:46:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D45DC,2/25/18,610089495,Calypte,ANHU,F,AHY,12:38:00,BH,NA,51,NA,NA,#VALUE!
3D6.00184967FA,2/25/18,610089579,Selasphorus,RUHU,F,AHY,12:35:00,BH,NA,44,26,NA,#VALUE!
3D6.1D593D45D4,2/25/18,610089543,Selasphorus,ALHU,M,AHY,12:27:00,BH,4,40,28,NA,10
3D6.1D593D4602,2/25/18,A00000753,Selasphorus,RUHU,F,AHY,11:18:00,BH,NA,42,NA,NA,#VALUE!
3D6.1D593D4610,2/25/18,610089542,Selasphorus,ALHU,M,AHY,11:06:00,BH,NA,0,NA,NA,#VALUE!
3D6.00184967F6,2/25/18,unbanded,Selasphorus,RUHU,F,AHY,10:45:00,BH,NA,42,25,NA,#VALUE!
3D6.1D593D45DE,2/25/18,610089541,Selasphorus,ALHU,M,AHY,10:36:00,BH,3.3,37,25,NA,11.21212121
3D6.1D593D45D5,2/25/18,610089492,Selasphorus,RUHU,F,AHY,10:01:00,BH,NA,43,26,NA,#VALUE!
3D6.1D593D45E7,2/25/18,610089491,Selasphorus,ALHU,F,AHY,9:32:00,BH,3.8,41,26,NA,10.78947368
3D6.1D593D4615,2/25/18,610089578,NA,NA,M,AHY,9:18:00,BH,NA,44,30,NA,#VALUE!
3D6.1D593D45F9,2/25/18,910071180,Selasphorus,ALHU,F,AHY,8:55:00,BH,NA,43,NA,NA,#VALUE!
3D6.1D593D45CF,2/25/18,910071179,Calypte,ANHU,F,AHY,8:39:00,BH,4,48,NA,NA,12
3D6.00184967FE,2/22/18,910070280,Calypte,ANHU,M,AHY,15:39:00,SB,NA,0,NA,NA,#VALUE!
3D6.00184967EF,2/17/18,910070938,Calypte,ANHU,F,AHY,8:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D782B,2/1/18,910032078,Calypte,ANHU,M,AHY,10:45:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D787F,2/1/18,910070861,Calypte,ANHU,M,AHY,9:38:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D7848,2/1/18,910071130,Calypte,ANHU,M,AHY,9:30:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593D45E8,11/30/17,610089570,Selasphorus,ALHU,M,NA,12:08:00,BH,NA,37,NA,NA,#VALUE!
3D6.1D593D4608,11/30/17,910071175,Calypte,ANHU,F,NA,11:54:00,BH,NA,49,NA,NA,#VALUE!
3D6.1D593D45EA,11/30/17,910070240,Selasphorus,ALHU,M,NA,11:44:00,BH,NA,41,NA,NA,#VALUE!
3D6.001881F782,11/30/17,910071174,Calypte,ANHU,F,NA,11:30:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45BB,11/30/17,610089572,Selasphorus,ALHU,F,NA,11:15:00,BH,NA,41,NA,NA,#VALUE!
3D6.1D593D45F7,11/30/17,610089540,Selasphorus,ALHU,M,NA,11:15:00,BH,NA,38,NA,NA,#VALUE!
3D6.001881F773,11/30/17,610089571,Calypte,ANHU,M,AHY,10:45:00,BH,NA,49,NA,NA,#VALUE!
3D6.1D593D45E5,11/30/17,610089539,Selasphorus,ALHU,M,NA,10:25:00,BH,NA,36,NA,NA,#VALUE!
3D6.001881F783,11/30/17,610089569,Calypte,ANHU,M,AHY,10:25:00,BH,NA,47,NA,NA,#VALUE!
3D6.1D593D45DA,11/30/17,610089568,Selasphorus,ALHU,F,NA,10:25:00,BH,NA,42,NA,NA,#VALUE!
3D6.001881F73A,11/30/17,610089567,Calypte,ANHU,M,NA,10:25:00,BH,NA,49,NA,NA,#VALUE!
3D6.1D593D45BD,11/30/17,910071172,Calypte,ANHU,F,NA,10:04:00,BH,NA,51,NA,NA,#VALUE!
3D6.1D593D45FE,11/30/17,910071173,Calypte,ANHU,F,AHY,10:03:00,BH,NA,52,NA,NA,#VALUE!
3D6.001881F734,11/30/17,910071171,Calypte,ANHU,F,NA,9:32:00,BH,NA,51,NA,NA,#VALUE!
3D6.1D593D45DB,11/30/17,610089538,Selasphorus,ALHU,M,NA,9:32:00,BH,NA,37,NA,NA,#VALUE!
3D6.001881F758,11/30/17,610089566,Calypte,ANHU,M,AHY,9:32:00,BH,NA,51,NA,NA,#VALUE!
3D6.1D593D45D1,11/30/17,610089565,Calypte,ANHU,M,NA,9:22:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45B6,11/30/17,610089536,Selasphorus,ALHU,M,NA,8:57:00,BH,NA,47,NA,NA,#VALUE!
3D6.1D593D4600,11/30/17,610089564,Calypte,ANHU,M,NA,8:57:00,BH,NA,48,NA,NA,#VALUE!
3D6.001881F776,11/30/17,610089563,Selasphorus,ALHU,F,NA,8:39:00,BH,NA,41,NA,NA,#VALUE!
3D6.1D593D45CD,11/30/17,610089534,Selasphorus,ALHU,M,NA,8:33:00,BH,NA,38,NA,NA,#VALUE!
3D6.1D593D4605,11/30/17,610089533,Selasphorus,ALHU,M,NA,8:15:00,BH,NA,37,NA,NA,#VALUE!
3D6.1D593D45D3,11/29/17,610089532,Selasphorus,ALHU,M,AHY,15:41:00,BH,NA,39,NA,NA,#VALUE!
3D6.1D593D45BE,11/29/17,610089567,Calypte,ANHU,M,NA,15:41:00,BH,NA,49,NA,NA,#VALUE!
3D6.1D593D45FB,11/29/17,610089531,Selasphorus,ALHU,M,AHY,15:12:00,BH,NA,39,NA,NA,#VALUE!
3D6.1D593D460A,11/29/17,610089490,Calypte,ANHU,M,NA,15:00:00,BH,NA,51,NA,NA,#VALUE!
3D6.001881F784,11/29/17,610089530,Selasphorus,ALHU,M,HY,14:50:00,BH,NA,41,NA,NA,#VALUE!
3D6.001881F74B,11/29/17,610089489,Calypte,ANHU,M,HY,14:42:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D45F8,11/29/17,610089528,Selasphorus,ALHU,M,NA,14:42:00,BH,NA,41,NA,NA,#VALUE!
3D6.1D593D45D6,11/29/17,610089527,Selasphorus,ALHU,M,NA,13:55:00,BH,NA,39,NA,NA,#VALUE!
3D6.1D593D4611,11/29/17,610089526,Selasphorus,ALHU,M,NA,13:52:00,BH,NA,38,NA,NA,#VALUE!
3D6.1D593D4603,11/29/17,A00000754,Selasphorus,ALHU,F,NA,13:42:00,BH,NA,42,NA,NA,#VALUE!
3D6.1D593D460C,11/29/17,610089488,Selasphorus,ALHU,F,NA,13:30:00,BH,NA,42,NA,NA,#VALUE!
3D6.1D593D45F6,11/29/17,610089525,Selasphorus,ALHU,M,NA,13:25:00,BH,NA,38,NA,NA,#VALUE!
3D6.1D593D45E1,11/29/17,610089487,Calypte,ANHU,M,HY,13:08:00,BH,NA,50,NA,NA,#VALUE!
3D6.1D593D4609,11/29/17,A00000756,Selasphorus,ALHU,F,NA,12:58:00,BH,NA,44,NA,NA,#VALUE!
3D6.001881F730,11/29/17,A00000755,Calypte,ANHU,M,NA,12:56:00,BH,NA,48,NA,NA,#VALUE!
