Row,ID,Year,Month,Sex,FreqA1,FreqD1,FreqD2,PropA1,PropD1,PropD2
769,X3D6.1D59AEEA6B,2020,11,M,0,0,223,0,0,1
1130,X3D6.1D59AEEA6F,2021,10,F,0,3,10,0,0.23077,0.76923
701,X3D6.1D59AEEA72,2020,10,F,0,0,0,0,0,0
748,X3D6.1D59AEEA72,2020,11,F,0,5,8,0,0.38462,0.61538
31,X3D6.1D59AEEA73,2021,1,F,0,15,0,0,1,0
101,X3D6.1D59AEEA73,2021,2,F,0,2645,788,0,0.77046,0.22954
171,X3D6.1D59AEEA73,2021,3,F,0,2024,302,0,0.87016,0.12984
642,X3D6.1D59AEEA73,2020,9,F,0,0,17,0,0,1
676,X3D6.1D59AEEA73,2020,10,F,0,0,19,0,0,1
745,X3D6.1D59AEEA73,2020,11,F,0,26,0,0,1,0
785,X3D6.1D59AEEA73,2020,12,F,1,0,0,1,0,0
23,X3D6.1D59AEEA74,2021,1,M,1110,0,0,1,0,0
46,X3D6.1D59AEEA74,2021,2,M,2848,0,0,1,0,0
712,X3D6.1D59AEEA74,2020,10,M,0,0,10,0,0,1
723,X3D6.1D59AEEA74,2020,11,M,6,0,0,1,0,0
776,X3D6.1D59AEEA74,2020,12,M,31,0,0,1,0,0
646,X3D6.1D59AEEA77,2020,10,M,14,20,118,0.09211,0.13158,0.77632
718,X3D6.1D59AEEA77,2020,11,M,103,0,123,0.45575,0,0.54425
657,X3D6.1D59AEEA79,2020,10,M,1,15,5,0.04762,0.71429,0.2381
727,X3D6.1D59AEEA79,2020,11,M,9,0,0,1,0,0
709,X3D6.1D59AEEA7B,2020,10,M,0,0,1,0,0,1
768,X3D6.1D59AEEA7B,2020,11,M,0,0,53,0,0,1
1067,X3D6.1D59AEEA85,2021,9,F,0,26,0,0,1,0
1086,X3D6.1D59AEEA85,2021,10,F,13,134,0,0.08844,0.91156,0
850,X3D6.1D59AEEA89,2021,7,M,0,0,376,0,0,1
972,X3D6.1D59AEEA89,2021,8,M,0,36,1038,0,0.03352,0.96648
671,X3D6.1D59AEEA8A,2021,6,F,0,9,0,0,1,0
833,X3D6.1D59AEEA8A,2021,7,F,0,0,125,0,0,1
804,X3D6.1D59AEEA8F,2021,7,F,0,5,4,0,0.55556,0.44444
718,X3D6.1D59AEEA92,2021,7,F,2,13,131,0.0137,0.08904,0.89726
881,X3D6.1D59AEEA92,2021,8,F,6,6,27,0.15385,0.15385,0.69231
708,X3D6.1D59AEEA94,2021,7,F,57,3,276,0.16964,0.00893,0.82143
859,X3D6.1D59AEEA94,2021,8,F,50,11,682,0.06729,0.0148,0.9179
725,X3D6.1D59AEEA97,2021,7,F,4,9,27,0.1,0.225,0.675
862,X3D6.1D59AEEA97,2021,8,F,146,62,919,0.12955,0.05501,0.81544
824,X3D6.1D59AEEA98,2021,7,M,0,6,0,0,1,0
950,X3D6.1D59AEEA98,2021,8,M,0,26,0,0,1,0
845,X3D6.1D59AEEA9B,2021,7,M,0,0,9,0,0,1
816,X3D6.1D59AEEA9C,2021,7,F,0,36,0,0,1,0
907,X3D6.1D59AEEA9C,2021,8,F,0,1,0,0,1,0
655,X3D6.1D59AEEA9E,2021,6,F,1,0,0,1,0,0
701,X3D6.1D59AEEA9E,2021,7,F,2,2,0,0.5,0.5,0
883,X3D6.1D59AEEA9E,2021,8,F,2,2,3,0.28571,0.28571,0.42857
664,X3D6.1D59AEEA9F,2021,6,F,0,150,0,0,1,0
744,X3D6.1D59AEEA9F,2021,7,F,0,121,0,0,1,0
851,X3D6.1D59AEEAA1,2021,7,M,0,0,12,0,0,1
975,X3D6.1D59AEEAA1,2021,8,M,0,3,241,0,0.0123,0.9877
715,X3D6.1D59AEEAA3,2021,7,F,1,0,343,0.00291,0,0.99709
988,X3D6.1D59AEEAA3,2021,8,F,0,2,618,0,0.00323,0.99677
791,X3D6.1D59AEEAA5,2021,7,M,0,7,6,0,0.53846,0.46154
802,X3D6.1D59AEEAA6,2021,7,M,0,3,135,0,0.02174,0.97826
818,X3D6.1D59AEEAAA,2021,7,F,0,3,0,0,1,0
956,X3D6.1D59AEEAAA,2021,8,F,0,7,0,0,1,0
803,X3D6.1D59AEEAAC,2021,7,M,0,36,0,0,1,0
847,X3D6.1D59AEEAAE,2021,7,M,0,0,5,0,0,1
805,X3D6.1D59AEEAB1,2021,7,M,0,23,125,0,0.15541,0.84459
919,X3D6.1D59AEEAB1,2021,8,M,0,54,6,0,0.9,0.1
1046,X3D6.1D59AEEAB2,2021,9,F,16,0,13,0.55172,0,0.44828
808,X3D6.1D59AEEAB3,2021,7,M,0,5,0,0,1,0
948,X3D6.1D59AEEAB3,2021,8,M,0,1,0,0,1,0
782,X3D6.1D59AEEAB7,2021,7,F,0,11,831,0,0.01306,0.98694
865,X3D6.1D59AEEAB7,2021,8,F,47,9,283,0.13864,0.02655,0.83481
814,X3D6.1D59AEEABB,2021,7,M,0,23,0,0,1,0
905,X3D6.1D59AEEABB,2021,8,M,0,129,0,0,1,0
1049,X3D6.1D59AEEABC,2021,9,F,4,0,0,1,0,0
1054,X3D6.1D59AEEAC0,2021,9,F,0,19,0,0,1,0
1097,X3D6.1D59AEEAC0,2021,10,F,0,8,0,0,1,0
828,X3D6.1D59AEEAC4,2021,7,F,0,0,455,0,0,1
789,X3D6.1D59AEEAC9,2021,7,M,0,48,12,0,0.8,0.2
922,X3D6.1D59AEEAC9,2021,8,M,0,15,1,0,0.9375,0.0625
658,X3D6.1D59AEEACB,2021,6,M,0,9,0,0,1,0
840,X3D6.1D59AEEACB,2021,7,M,0,0,179,0,0,1
951,X3D6.1D59AEEACB,2021,8,M,0,2,0,0,1,0
807,X3D6.1D59AEEACD,2021,7,M,0,3,104,0,0.02804,0.97196
879,X3D6.1D59AEEACD,2021,8,M,25,28,204,0.09728,0.10895,0.79377
763,X3D6.1D59AEEACE,2021,7,M,0,9,250,0,0.03475,0.96525
946,X3D6.1D59AEEACE,2021,8,M,0,8,285,0,0.0273,0.9727
651,X3D6.1D59AEEACF,2021,6,F,1,0,0,1,0,0
848,X3D6.1D59AEEAD1,2021,7,M,0,0,21,0,0,1
661,X3D6.1D59AEEAD2,2021,6,F,0,68,0,0,1,0
738,X3D6.1D59AEEAD2,2021,7,F,0,22,0,0,1,0
779,X3D6.1D59AEEAD3,2021,7,F,0,1,0,0,1,0
822,X3D6.1D59AEEAD4,2021,7,M,0,1,0,0,1,0
882,X3D6.1D59AEEAD4,2021,8,M,14,1,29,0.31818,0.02273,0.65909
811,X3D6.1D59AEEAD6,2021,7,M,0,1,37,0,0.02632,0.97368
1012,X3D6.1D59AEEAD6,2021,8,M,0,0,131,0,0,1
1065,X3D6.1D59AEEAD6,2021,9,M,0,79,0,0,1,0
1096,X3D6.1D59AEEAD6,2021,10,M,0,192,3,0,0.98462,0.01538
657,X3D6.1D59AEEAD8,2021,6,M,12,0,0,1,0,0
688,X3D6.1D59AEEAD8,2021,7,M,1,7,10,0.05556,0.38889,0.55556
967,X3D6.1D59AEEAD8,2021,8,M,0,3,35,0,0.07895,0.92105
810,X3D6.1D59AEEADA,2021,7,M,0,3,0,0,1,0
929,X3D6.1D59AEEADB,2021,8,F,0,8,46,0,0.14815,0.85185
668,X3D6.1D59AEEADE,2021,6,F,0,1,0,0,1,0
827,X3D6.1D59AEEADE,2021,7,F,0,0,64,0,0,1
971,X3D6.1D59AEEADE,2021,8,F,0,10,365,0,0.02667,0.97333
849,X3D6.1D59AEEADF,2021,7,F,0,0,4,0,0,1
954,X3D6.1D59AEEADF,2021,8,F,0,7,51,0,0.12069,0.87931
820,X3D6.1D59AEEAE0,2021,7,M,0,4,0,0,1,0
904,X3D6.1D59AEEAE0,2021,8,M,0,12,0,0,1,0
812,X3D6.1D59AEEAE3,2021,7,F,0,6,0,0,1,0
974,X3D6.1D59AEEAE3,2021,8,F,0,3,0,0,1,0
796,X3D6.1D59AEEAE4,2021,7,F,0,5,114,0,0.04202,0.95798
944,X3D6.1D59AEEAE4,2021,8,F,0,7,155,0,0.04321,0.95679
724,X3D6.1D59AEEAE5,2021,7,F,2,218,82,0.00662,0.72185,0.27152
906,X3D6.1D59AEEAE5,2021,8,F,0,615,8,0,0.98716,0.01284
815,X3D6.1D59AEEAE6,2021,7,M,0,4,0,0,1,0
916,X3D6.1D59AEEAE6,2021,8,M,0,23,80,0,0.2233,0.7767
648,X3D6.1D59AEEAE7,2021,6,F,12,0,0,1,0,0
89,X3D6.1D59AEEAEA,2021,2,M,212,3,260,0.44632,0.00632,0.54737
155,X3D6.1D59AEEAEA,2021,3,M,153,6,41,0.765,0.03,0.205
219,X3D6.1D59AEEAEA,2021,4,M,420,21,479,0.45652,0.02283,0.52065
318,X3D6.1D59AEEAEA,2021,5,M,480,24,330,0.57554,0.02878,0.39568
543,X3D6.1D59AEEAEA,2021,6,M,37,0,26,0.5873,0,0.4127
762,X3D6.1D59AEEAEA,2021,7,M,0,13,137,0,0.08667,0.91333
877,X3D6.1D59AEEAEA,2021,8,M,50,16,24,0.55556,0.17778,0.26667
1031,X3D6.1D59AEEAEA,2021,9,M,59,6,21,0.68605,0.06977,0.24419
1104,X3D6.1D59AEEAEA,2021,10,M,0,8,0,0,1,0
274,X3D6.1D59AEEAEB,2021,4,M,3,0,724,0.00413,0,0.99587
446,X3D6.1D59AEEAEB,2021,5,M,0,18,40,0,0.31034,0.68966
96,X3D6.1D59AEEAEC,2021,2,F,149,1,415,0.26372,0.00177,0.73451
139,X3D6.1D59AEEAEC,2021,3,F,406,23,346,0.52387,0.02968,0.44645
208,X3D6.1D59AEEAEC,2021,4,F,392,166,2143,0.14513,0.06146,0.79341
428,X3D6.1D59AEEAEE,2021,5,M,3,32,279,0.00955,0.10191,0.88854
630,X3D6.1D59AEEAEE,2021,6,M,0,7,41,0,0.14583,0.85417
242,X3D6.1D59AEEAF0,2021,4,M,12,3,74,0.13483,0.03371,0.83146
324,X3D6.1D59AEEAF0,2021,5,M,587,0,220,0.72739,0,0.27261
554,X3D6.1D59AEEAF0,2021,6,M,57,0,70,0.44882,0,0.55118
832,X3D6.1D59AEEAF0,2021,7,M,0,0,105,0,0,1
296,X3D6.1D59AEEAF1,2021,4,F,0,3,34,0,0.08108,0.91892
385,X3D6.1D59AEEAF1,2021,5,F,12,90,39,0.08511,0.6383,0.2766
582,X3D6.1D59AEEAF1,2021,6,F,1,75,1,0.01299,0.97403,0.01299
107,X3D6.1D59AEEAF2,2021,2,F,0,1,0,0,1,0
241,X3D6.1D59AEEAF3,2021,4,M,2,8,0,0.2,0.8,0
181,X3D6.1D59AEEAF4,2021,3,M,0,2,0,0,1,0
114,X3D6.1D59AEEAF5,2021,2,F,0,0,22,0,0,1
36,X3D6.1D59AEEAFA,2021,1,F,0,0,34,0,0,1
106,X3D6.1D59AEEAFA,2021,2,F,0,1,1617,0,0.00062,0.99938
187,X3D6.1D59AEEAFA,2021,3,F,0,0,207,0,0,1
250,X3D6.1D59AEEAFB,2021,4,F,1,49,0,0.02,0.98,0
421,X3D6.1D59AEEAFB,2021,5,F,2,122,22,0.0137,0.83562,0.15068
1088,X3D6.1D59AEEAFB,2021,10,F,9,7,0,0.5625,0.4375,0
244,X3D6.1D59AEEAFC,2021,4,M,346,1,325,0.51488,0.00149,0.48363
315,X3D6.1D59AEEAFC,2021,5,M,1030,15,990,0.50614,0.00737,0.48649
526,X3D6.1D59AEEAFC,2021,6,M,86,18,159,0.327,0.06844,0.60456
765,X3D6.1D59AEEAFC,2021,7,M,0,575,110,0,0.83942,0.16058
886,X3D6.1D59AEEAFC,2021,8,M,2,368,84,0.00441,0.81057,0.18502
95,X3D6.1D59AEEAFE,2021,2,F,164,4,109,0.59206,0.01444,0.3935
123,X3D6.1D59AEEAFE,2021,3,F,268,21,9,0.89933,0.07047,0.0302
262,X3D6.1D59AEEAFF,2021,4,M,108,0,0,1,0,0
335,X3D6.1D59AEEAFF,2021,5,M,630,22,114,0.82245,0.02872,0.14883
310,X3D6.1D59AEEB00,2021,4,M,0,0,473,0,0,1
454,X3D6.1D59AEEB00,2021,5,M,0,24,2057,0,0.01153,0.98847
619,X3D6.1D59AEEB00,2021,6,M,0,3,319,0,0.00932,0.99068
294,X3D6.1D59AEEB01,2021,4,M,0,1,190,0,0.00524,0.99476
391,X3D6.1D59AEEB01,2021,5,M,7,0,651,0.01064,0,0.98936
563,X3D6.1D59AEEB01,2021,6,M,2,0,69,0.02817,0,0.97183
835,X3D6.1D59AEEB01,2021,7,M,0,0,174,0,0,1
1003,X3D6.1D59AEEB01,2021,8,M,0,0,488,0,0,1
61,X3D6.1D59AEEB03,2021,2,F,732,2,468,0.60899,0.00166,0.38935
144,X3D6.1D59AEEB03,2021,3,F,290,0,103,0.73791,0,0.26209
226,X3D6.1D59AEEB03,2021,4,F,1,0,1,0.5,0,0.5
190,X3D6.1D59AEEB05,2021,3,M,0,0,1,0,0,1
215,X3D6.1D59AEEB05,2021,4,M,30,0,32,0.48387,0,0.51613
359,X3D6.1D59AEEB05,2021,5,M,268,13,86,0.73025,0.03542,0.23433
560,X3D6.1D59AEEB05,2021,6,M,15,0,0,1,0,0
721,X3D6.1D59AEEB05,2021,7,M,15,0,14,0.51724,0,0.48276
863,X3D6.1D59AEEB05,2021,8,M,163,2,37,0.80693,0.0099,0.18317
1026,X3D6.1D59AEEB05,2021,9,M,29,0,0,1,0,0
267,X3D6.1D59AEEB06,2021,4,M,76,0,34,0.69091,0,0.30909
331,X3D6.1D59AEEB06,2021,5,M,847,1,153,0.84615,0.001,0.15285
530,X3D6.1D59AEEB06,2021,6,M,84,0,41,0.672,0,0.328
741,X3D6.1D59AEEB06,2021,7,M,0,1,0,0,1,0
1010,X3D6.1D59AEEB06,2021,8,M,0,0,153,0,0,1
458,X3D6.1D59AEEB07,2021,5,M,0,16,1,0,0.94118,0.05882
608,X3D6.1D59AEEB07,2021,6,M,0,1,0,0,1,0
297,X3D6.1D59AEEB08,2021,4,M,0,21,36,0,0.36842,0.63158
443,X3D6.1D59AEEB08,2021,5,M,0,179,323,0,0.35657,0.64343
293,X3D6.1D59AEEB09,2021,4,F,0,5,0,0,1,0
445,X3D6.1D59AEEB09,2021,5,F,0,19,225,0,0.07787,0.92213
605,X3D6.1D59AEEB09,2021,6,F,0,7,71,0,0.08974,0.91026
784,X3D6.1D59AEEB09,2021,7,F,0,47,88,0,0.34815,0.65185
17,X3D6.1D59AEEB0A,2021,1,M,14,4,3,0.66667,0.19048,0.14286
69,X3D6.1D59AEEB0A,2021,2,M,530,106,791,0.37141,0.07428,0.55431
146,X3D6.1D59AEEB0A,2021,3,M,345,25,101,0.73248,0.05308,0.21444
197,X3D6.1D59AEEB0A,2021,4,M,570,289,787,0.34629,0.17558,0.47813
339,X3D6.1D59AEEB0A,2021,5,M,926,221,311,0.63512,0.15158,0.21331
539,X3D6.1D59AEEB0A,2021,6,M,148,90,60,0.49664,0.30201,0.20134
684,X3D6.1D59AEEB0A,2021,7,M,12,120,126,0.04651,0.46512,0.48837
861,X3D6.1D59AEEB0A,2021,8,M,212,155,111,0.44351,0.32427,0.23222
1019,X3D6.1D59AEEB0A,2021,9,M,159,70,15,0.65164,0.28689,0.06148
1089,X3D6.1D59AEEB0A,2021,10,M,13,147,21,0.07182,0.81215,0.11602
777,X3D6.1D59AEEB0A,2020,12,M,33,0,0,1,0,0
261,X3D6.1D59AEEB0C,2021,4,M,150,0,0,1,0,0
320,X3D6.1D59AEEB0C,2021,5,M,455,11,51,0.88008,0.02128,0.09865
523,X3D6.1D59AEEB0C,2021,6,M,155,2,19,0.88068,0.01136,0.10795
793,X3D6.1D59AEEB0C,2021,7,M,0,1,761,0,0.00131,0.99869
945,X3D6.1D59AEEB0C,2021,8,M,0,6,210,0,0.02778,0.97222
1027,X3D6.1D59AEEB0C,2021,9,M,9,1,1,0.81818,0.09091,0.09091
1125,X3D6.1D59AEEB0C,2021,10,M,0,14,0,0,1,0
29,X3D6.1D59AEEB0D,2021,1,F,7,1,28,0.19444,0.02778,0.77778
66,X3D6.1D59AEEB0D,2021,2,F,172,343,1024,0.11176,0.22287,0.66537
142,X3D6.1D59AEEB0D,2021,3,F,200,251,53,0.39683,0.49802,0.10516
194,X3D6.1D59AEEB0D,2021,4,F,179,285,382,0.21158,0.33688,0.45154
1051,X3D6.1D59AEEB0D,2021,9,F,16,0,40,0.28571,0,0.71429
1106,X3D6.1D59AEEB0D,2021,10,F,0,2,13,0,0.13333,0.86667
94,X3D6.1D59AEEB0E,2021,2,M,266,0,432,0.38109,0,0.61891
153,X3D6.1D59AEEB0E,2021,3,M,193,0,281,0.40717,0,0.59283
202,X3D6.1D59AEEB0E,2021,4,M,83,24,871,0.08487,0.02454,0.89059
362,X3D6.1D59AEEB0E,2021,5,M,6,2,1066,0.00559,0.00186,0.99255
618,X3D6.1D59AEEB0E,2021,6,M,0,0,127,0,0,1
768,X3D6.1D59AEEB0E,2021,7,M,0,3,269,0,0.01103,0.98897
987,X3D6.1D59AEEB0E,2021,8,M,0,12,502,0,0.02335,0.97665
1072,X3D6.1D59AEEB0E,2021,9,M,0,0,4,0,0,1
1133,X3D6.1D59AEEB0E,2021,10,M,0,0,1,0,0,1
414,X3D6.1D59AEEB0F,2021,5,F,49,113,0,0.30247,0.69753,0
549,X3D6.1D59AEEB0F,2021,6,F,68,5,11,0.80952,0.05952,0.13095
108,X3D6.1D59AEEB10,2021,2,F,0,21,0,0,1,0
169,X3D6.1D59AEEB10,2021,3,F,1,14,0,0.06667,0.93333,0
230,X3D6.1D59AEEB10,2021,4,F,1,18,1,0.05,0.9,0.05
448,X3D6.1D59AEEB10,2021,5,F,0,1,0,0,1,0
799,X3D6.1D59AEEB10,2021,7,F,0,4,0,0,1,0
1126,X3D6.1D59AEEB10,2021,10,F,0,11,0,0,1,0
257,X3D6.1D59AEEB11,2021,4,M,39,0,55,0.41489,0,0.58511
342,X3D6.1D59AEEB11,2021,5,M,1542,0,252,0.85953,0,0.14047
504,X3D6.1D59AEEB11,2021,6,M,160,0,54,0.74766,0,0.25234
168,X3D6.1D59AEEB12,2021,3,M,1,0,0,1,0,0
232,X3D6.1D59AEEB12,2021,4,M,1,0,10,0.09091,0,0.90909
90,X3D6.1D59AEEB13,2021,2,M,206,46,357,0.33826,0.07553,0.58621
150,X3D6.1D59AEEB13,2021,3,M,366,160,51,0.63432,0.2773,0.08839
196,X3D6.1D59AEEB13,2021,4,M,231,281,948,0.15822,0.19247,0.64932
341,X3D6.1D59AEEB13,2021,5,M,150,33,157,0.44118,0.09706,0.46176
1028,X3D6.1D59AEEB13,2021,9,M,16,99,0,0.13913,0.86087,0
1101,X3D6.1D59AEEB13,2021,10,M,0,488,0,0,1,0
44,X3D6.1D59AEEB14,2021,1,M,0,0,1,0,0,1
88,X3D6.1D59AEEB14,2021,2,M,1,1,332,0.00299,0.00299,0.99401
189,X3D6.1D59AEEB14,2021,3,M,0,0,231,0,0,1
303,X3D6.1D59AEEB14,2021,4,M,0,0,1424,0,0,1
489,X3D6.1D59AEEB14,2021,5,M,0,0,2,0,0,1
1007,X3D6.1D59AEEB14,2021,8,M,0,0,7,0,0,1
307,X3D6.1D59AEEB16,2021,4,M,0,0,325,0,0,1
450,X3D6.1D59AEEB16,2021,5,M,0,9,232,0,0.03734,0.96266
635,X3D6.1D59AEEB16,2021,6,M,0,0,90,0,0,1
258,X3D6.1D59AEEB17,2021,4,F,42,9,30,0.51852,0.11111,0.37037
336,X3D6.1D59AEEB17,2021,5,F,665,21,118,0.82711,0.02612,0.14677
496,X3D6.1D59AEEB17,2021,6,F,214,0,4,0.98165,0,0.01835
797,X3D6.1D59AEEB17,2021,7,F,0,6,0,0,1,0
958,X3D6.1D59AEEB17,2021,8,F,0,8,15,0,0.34783,0.65217
1118,X3D6.1D59AEEB17,2021,10,F,0,5,0,0,1,0
308,X3D6.1D59AEEB1B,2021,4,M,0,0,290,0,0,1
436,X3D6.1D59AEEB1B,2021,5,M,1,0,1481,0.00067,0,0.99933
621,X3D6.1D59AEEB1B,2021,6,M,0,0,102,0,0,1
240,X3D6.1D59AEEB1C,2021,4,M,1,1,0,0.5,0.5,0
289,X3D6.1D59AEEB1E,2021,4,M,0,7,763,0,0.00909,0.99091
449,X3D6.1D59AEEB1E,2021,5,M,0,54,614,0,0.08084,0.91916
393,X3D6.1D59AEEB1F,2021,5,F,70,1095,86,0.05596,0.8753,0.06875
547,X3D6.1D59AEEB1F,2021,6,F,186,373,268,0.22491,0.45103,0.32406
713,X3D6.1D59AEEB1F,2021,7,F,42,349,546,0.04482,0.37247,0.58271
867,X3D6.1D59AEEB1F,2021,8,F,110,706,673,0.07388,0.47414,0.45198
92,X3D6.1D59AEEB20,2021,2,M,167,37,520,0.23066,0.0511,0.71823
156,X3D6.1D59AEEB20,2021,3,M,254,79,267,0.42333,0.13167,0.445
210,X3D6.1D59AEEB20,2021,4,M,102,284,1393,0.05734,0.15964,0.78302
326,X3D6.1D59AEEB20,2021,5,M,321,313,14,0.49537,0.48302,0.0216
509,X3D6.1D59AEEB20,2021,6,M,62,146,0,0.29808,0.70192,0
743,X3D6.1D59AEEB20,2021,7,M,0,234,5,0,0.97908,0.02092
885,X3D6.1D59AEEB20,2021,8,M,54,216,173,0.1219,0.48758,0.39052
1015,X3D6.1D59AEEB20,2021,9,M,21,69,1407,0.01403,0.04609,0.93988
1132,X3D6.1D59AEEB20,2021,10,M,0,0,2143,0,0,1
1135,X3D6.1D59AEEB21,2021,10,F,0,0,1,0,0,1
291,X3D6.1D59AEEB23,2021,4,M,0,21,175,0,0.10714,0.89286
444,X3D6.1D59AEEB23,2021,5,M,0,58,783,0,0.06897,0.93103
577,X3D6.1D59AEEB23,2021,6,M,1,2,49,0.01923,0.03846,0.94231
774,X3D6.1D59AEEB23,2021,7,M,0,38,55,0,0.4086,0.5914
942,X3D6.1D59AEEB23,2021,8,M,0,54,426,0,0.1125,0.8875
180,X3D6.1D59AEEB25,2021,3,F,0,5,0,0,1,0
209,X3D6.1D59AEEB25,2021,4,F,757,13,237,0.75174,0.01291,0.23535
348,X3D6.1D59AEEB25,2021,5,F,1116,21,284,0.78536,0.01478,0.19986
512,X3D6.1D59AEEB25,2021,6,F,330,2,68,0.825,0.005,0.17
767,X3D6.1D59AEEB25,2021,7,F,0,4,59,0,0.06349,0.93651
249,X3D6.1D59AEEB26,2021,4,M,127,148,22,0.42761,0.49832,0.07407
1040,X3D6.1D59AEEB26,2021,9,M,46,167,66,0.16487,0.59857,0.23656
1100,X3D6.1D59AEEB26,2021,10,M,0,74,4,0,0.94872,0.05128
245,X3D6.1D59AEEB28,2021,4,M,26,8,29,0.4127,0.12698,0.46032
352,X3D6.1D59AEEB28,2021,5,M,806,5,244,0.76398,0.00474,0.23128
536,X3D6.1D59AEEB28,2021,6,M,176,0,2,0.98876,0,0.01124
821,X3D6.1D59AEEB28,2021,7,M,0,1,411,0,0.00243,0.99757
966,X3D6.1D59AEEB28,2021,8,M,0,7,652,0,0.01062,0.98938
416,X3D6.1D59AEEB29,2021,5,F,2,61,198,0.00766,0.23372,0.75862
580,X3D6.1D59AEEB29,2021,6,F,2,9,116,0.01575,0.07087,0.91339
746,X3D6.1D59AEEB29,2021,7,F,0,23,718,0,0.03104,0.96896
930,X3D6.1D59AEEB29,2021,8,F,0,83,2014,0,0.03958,0.96042
255,X3D6.1D59AEEB2C,2021,4,M,3,8,954,0.00311,0.00829,0.9886
368,X3D6.1D59AEEB2C,2021,5,M,3,4,753,0.00395,0.00526,0.99079
33,X3D6.1D59AEEB2D,2021,1,F,0,5,0,0,1,0
100,X3D6.1D59AEEB2D,2021,2,F,0,249,1909,0,0.11538,0.88462
170,X3D6.1D59AEEB2D,2021,3,F,0,383,436,0,0.46764,0.53236
277,X3D6.1D59AEEB2D,2021,4,F,0,977,2871,0,0.2539,0.7461
441,X3D6.1D59AEEB2D,2021,5,F,0,129,10,0,0.92806,0.07194
601,X3D6.1D59AEEB2D,2021,6,F,0,182,0,0,1,0
735,X3D6.1D59AEEB2D,2021,7,F,0,308,0,0,1,0
920,X3D6.1D59AEEB2D,2021,8,F,0,111,0,0,1,0
1057,X3D6.1D59AEEB2D,2021,9,F,0,135,0,0,1,0
1112,X3D6.1D59AEEB2D,2021,10,F,0,108,0,0,1,0
468,X3D6.1D59AEEB2F,2021,5,M,0,1,23,0,0.04167,0.95833
243,X3D6.1D59AEEB30,2021,4,M,26,0,821,0.0307,0,0.9693
437,X3D6.1D59AEEB30,2021,5,M,1,2,130,0.00752,0.01504,0.97744
561,X3D6.1D59AEEB30,2021,6,M,170,1,90,0.65134,0.00383,0.34483
118,X3D6.1D59AEEB32,2021,2,F,0,0,232,0,0,1
175,X3D6.1D59AEEB32,2021,3,F,0,4,298,0,0.01325,0.98675
471,X3D6.1D59AEEB33,2021,5,M,0,22,0,0,1,0
612,X3D6.1D59AEEB33,2021,6,M,0,2,1,0,0.66667,0.33333
117,X3D6.1D59AEEB34,2021,2,M,0,0,300,0,0,1
165,X3D6.1D59AEEB34,2021,3,M,2,0,159,0.01242,0,0.98758
74,X3D6.1D59AEEB37,2021,2,F,595,67,586,0.47676,0.05369,0.46955
129,X3D6.1D59AEEB37,2021,3,F,445,17,0,0.9632,0.0368,0
198,X3D6.1D59AEEB37,2021,4,F,1012,210,861,0.48584,0.10082,0.41335
330,X3D6.1D59AEEB37,2021,5,F,167,2,20,0.8836,0.01058,0.10582
572,X3D6.1D59AEEB37,2021,6,F,151,7,1,0.94969,0.04403,0.00629
676,X3D6.1D59AEEB37,2021,7,F,24,8,0,0.75,0.25,0
855,X3D6.1D59AEEB37,2021,8,F,9,6,0,0.6,0.4,0
1035,X3D6.1D59AEEB37,2021,9,F,147,0,0,1,0,0
1076,X3D6.1D59AEEB37,2021,10,F,132,0,0,1,0,0
266,X3D6.1D59AEEB38,2021,4,M,178,0,0,1,0,0
353,X3D6.1D59AEEB38,2021,5,M,147,1,0,0.99324,0.00676,0
525,X3D6.1D59AEEB38,2021,6,M,23,1,0,0.95833,0.04167,0
1069,X3D6.1D59AEEB3B,2021,9,F,0,2,0,0,1,0
1117,X3D6.1D59AEEB3B,2021,10,F,0,20,0,0,1,0
301,X3D6.1D59AEEB3C,2021,4,M,0,1,2,0,0.33333,0.66667
371,X3D6.1D59AEEB3C,2021,5,M,870,9,277,0.7526,0.00779,0.23962
532,X3D6.1D59AEEB3C,2021,6,M,321,0,3,0.99074,0,0.00926
674,X3D6.1D59AEEB3C,2021,7,M,71,1,1,0.9726,0.0137,0.0137
311,X3D6.1D59AEEB3D,2021,4,F,0,0,51,0,0,1
456,X3D6.1D59AEEB3D,2021,5,F,0,3,713,0,0.00419,0.99581
259,X3D6.1D59AEEB3F,2021,4,M,30,3,0,0.90909,0.09091,0
344,X3D6.1D59AEEB3F,2021,5,M,8,112,26,0.05479,0.76712,0.17808
609,X3D6.1D59AEEB3F,2021,6,M,0,8,0,0,1,0
757,X3D6.1D59AEEB3F,2021,7,M,0,102,60,0,0.62963,0.37037
921,X3D6.1D59AEEB3F,2021,8,M,0,31,0,0,1,0
734,X3D6.1D59AEEB40,2020,11,M,25,0,0,1,0,0
119,X3D6.1D59AEEB41,2021,2,M,0,0,42,0,0,1
184,X3D6.1D59AEEB41,2021,3,M,0,1,53,0,0.01852,0.98148
304,X3D6.1D59AEEB41,2021,4,M,0,0,136,0,0,1
476,X3D6.1D59AEEB41,2021,5,M,0,8,95,0,0.07767,0.92233
641,X3D6.1D59AEEB41,2021,6,M,0,0,3,0,0,1
790,X3D6.1D59AEEB41,2021,7,M,0,9,0,0,1,0
968,X3D6.1D59AEEB41,2021,8,M,0,11,0,0,1,0
